date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2026-02-23,3668,106547.8739683051,0,0.0,106547.8739683051,0.0
2026-02-24,3669,106547.8739683051,0,0.0,106547.8739683051,0.0
2026-02-25,3670,79910.90547622883,1,0.0,106547.8739683051,0.0
2026-02-26,3671,79910.90547622883,1,0.0,104799.13281478094,-0.01654890778982984
2026-02-27,3672,79910.90547622883,1,0.0,104894.62721224301,0.0009107987195350819
2026-03-02,3673,79910.90547622883,1,0.0,104632.01761922232,-0.002506695324991576
2026-03-03,3674,79910.90547622883,1,0.0,104190.35603096023,-0.004230028029094587
2026-03-04,3675,79910.90547622883,1,0.0,103879.9992392085,-0.0029831930792403563
2026-03-05,3676,79910.90547622883,1,0.0,103909.8412384154,0.0002872325166956752
2026-03-06,3677,79910.90547622883,1,0.0,103050.39166125677,-0.00830550396676675
2026-03-09,3678,79910.90547622883,1,0.0,102316.2784807671,-0.007149322787986959
2026-03-10,3679,79910.90547622883,1,0.0,102190.94208409813,-0.001225740705050014
2026-03-11,3680,102686.31927093262,0,0.0,102686.31927093262,0.004835852929149704
2026-03-12,3681,102686.31927093262,0,0.0,102686.31927093262,0.0
2026-03-13,3682,102686.31927093262,0,0.0,102686.31927093262,0.0
2026-03-16,3683,102686.31927093262,0,0.0,102686.31927093262,0.0
2026-03-17,3684,102686.31927093262,0,0.0,102686.31927093262,0.0
2026-03-18,3685,102686.31927093262,0,0.0,102686.31927093262,0.0
2026-03-19,3686,77014.73945319947,1,0.0,102686.31927093262,0.0
2026-03-20,3687,77014.73945319947,1,0.0,104544.08475979457,0.01792994871863635
2026-03-23,3688,77014.73945319947,1,0.0,103636.85838684687,-0.008715803688525064
2026-03-24,3689,77014.73945319947,1,0.0,103997.4077066764,0.0034729304464279236
2026-03-25,3690,77014.73945319947,1,0.0,104066.4739724879,0.0006638948364404937
2026-03-26,3691,77014.73945319947,1,0.0,104366.15132922934,0.0028755341233426524
2026-03-27,3692,77014.73945319947,1,0.0,103563.10966233627,-0.007724219821241863
2026-03-30,3693,77014.73945319947,1,0.0,102969.60802222726,-0.005747305128699473
2026-03-31,3694,77014.73945319947,1,0.0,102747.19123402072,-0.002162359862445461
2026-04-01,3695,77014.73945319947,1,0.0,103760.94354237261,0.009818116393903079
2026-04-02,3696,104569.83828263954,0,0.0,104569.83828263954,0.007765523636009311
2026-04-06,3697,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-07,3698,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-08,3699,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-09,3700,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-10,3701,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-13,3702,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-14,3703,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-15,3704,104569.83828263954,0,0.0,104569.83828263954,0.0
2026-04-16,3705,104569.83828263954,0,0.0,104569.83828263954,0.0
