date,ORCL,QCOM,MU,INTC,MSFT,JDSU
2000-01-13,20.8649552042,43.6881940636,37.9655019567,25.8593971186,32.7888882647,750.76
2000-01-14,21.2024473436,42.8638885152,35.7084362908,29.278539896,34.1392515324,768.76
2000-01-18,22.095808889,42.4670006586,35.8595573181,28.9945579377,35.069907298,782.76
2000-01-19,22.683442261,44.756738293,35.1624506437,28.4265940212,32.542538209,847.76
2000-01-20,23.5251873616,47.5044234542,34.0022311438,27.1571946678,32.2384023379,955.52
2000-01-21,23.6998891749,47.2907146083,32.7250147194,27.8131929914,31.5540966279,932.48
2000-01-24,21.5161165084,42.7722990098,33.8803593476,28.0602572951,30.7937569502,864.24
2000-01-25,22.4094780538,45.4894543359,32.1156557384,28.8525669586,31.2682089091,928.0
2000-01-26,21.8615496393,38.0401745655,30.9846854695,27.4042589715,30.2219815125,867.0
2000-01-27,20.5711385182,36.6358021498,31.5647952195,27.8671495635,30.0334172724,848.24
2000-01-28,18.8122088977,33.765997648,29.005487499,26.6943040759,29.8813493368,783.52
2000-01-31,19.8326263073,38.7728906085,30.3168280262,28.0971749497,29.7657777058,815.76
2000-02-01,21.440677089,41.5511056048,30.9554362384,28.795770567,31.3077465723,809.24
2000-02-02,21.5637624575,43.291306207,32.1156557384,28.4152347429,30.6599371669,828.24
2000-02-03,22.5087404477,42.4975304937,33.1491285703,29.5994395088,31.5145589647,863.24
2000-02-04,22.9534359725,41.9479934615,32.8468865157,29.7698777402,32.4087184258,844.76
2000-02-07,23.7991515688,40.7268000565,36.0740516794,30.6504752687,32.426966578,808.48
2000-02-08,23.64827273,42.4670006586,37.0782752802,30.9061326157,33.4366976701,834.0
2000-02-09,23.7991515688,40.6962702214,35.7084362908,29.7130649964,31.6301305957,815.52
2000-02-10,24.7401590633,41.7953442858,35.2843224399,30.5652561531,32.2384023379,827.76
2000-02-11,23.6998891749,40.2993823647,34.6749634589,30.082347831,30.395338959,810.24
2000-02-14,24.6925131142,38.8034204436,33.0272567741,31.2186027065,30.2980154802,809.76
2000-02-15,24.3709029578,38.650771268,33.6366157551,31.8151365162,29.9756314569,799.24
2000-02-16,24.319286513,37.2158690171,32.2667767657,30.4516306655,29.689743738,851.76
2000-02-17,24.4701653518,39.6887856622,31.8085388119,31.2470090784,30.2980154802,852.24
2000-02-18,23.2512231543,41.0626282429,30.77506598,29.9403159715,28.911155908,824.48
2000-02-22,23.5490103361,39.871964673,31.4429234233,30.338005178,28.5309860691,859.0
2000-02-23,25.0379462451,44.8483277983,32.6616413854,30.9913517314,28.6648058524,942.0
2000-02-24,24.5932507202,42.6501796693,34.187476274,32.4684830697,28.8168737879,1032.0
2000-02-25,28.0436115333,40.7878597267,35.893681421,32.1844193508,27.7706463913,1027.24
2000-02-28,27.2495123818,43.7492537338,38.0532496499,31.9287620038,27.8466803591,1012.0
2000-02-29,29.4809309974,43.4744852177,46.7987697463,32.0992002351,27.1806228013,1054.48
2000-03-01,28.3890446642,42.4364708235,49.6261954184,32.9229850199,27.6185784557,1123.52
2000-03-02,27.197895937,40.360442035,47.5300005235,32.894578648,28.3971662858,1092.0
2000-03-03,29.7787181792,40.2688525296,45.5800517841,33.8888016641,29.2335399313,1120.0
2000-03-06,30.076505361,40.6962702214,46.7987697463,33.3490805982,27.5607926402,1172.24
2000-03-07,29.7548952046,39.0781889597,51.18615441,32.894578648,28.2450983502,1149.52
2000-03-08,33.0067312298,39.4140171461,49.2362056705,32.638921301,29.0632238435,1092.0
2000-03-09,33.3521643607,38.7728906085,53.6235903343,33.6331443171,30.4135871113,1090.0
2000-03-10,32.4111568662,41.5511056048,51.8686364688,34.1444590111,30.7177229824,1104.0
2000-03-13,31.2676540881,39.7498453325,57.5234878131,34.684180077,29.805315369,1058.48
2000-03-14,30.5728173306,38.1928237411,54.3548211115,33.4911124577,28.9294040602,1000.0
2000-03-15,31.2200081391,39.0781889597,55.0860518888,34.1444590111,29.005438028,950.0
2000-03-16,32.5342422347,40.5741508809,55.2810467628,35.5363712337,29.005438028,1035.52
2000-03-17,31.6885266384,41.6121652751,62.8370981281,36.8998770844,30.2219815125,1040.48
2000-03-20,31.0214833512,39.5666663217,66.1032622666,38.3486020508,29.6137097702,971.04
2000-03-21,32.037930265,41.093158078,58.1572211534,39.314418695,31.2499607568,1016.0
2000-03-22,33.3759873352,41.1847475833,68.7356930648,40.9335818927,31.4020286924,1047.04
2000-03-23,34.4956671388,43.9934924148,65.6157750817,40.5074863144,34.0236799014,1077.52
2000-03-24,34.5433130878,44.5735592822,65.6888981595,39.5019007495,33.9689354446,1060.0
2000-03-27,35.1150644769,45.4589245008,68.0044622875,40.5358926863,31.648378748,1030.0
2000-03-28,34.3686112745,47.2601847732,66.542000733,38.547446654,31.7244127158,1032.48
2000-03-29,32.7565899971,48.0844903216,65.5670263632,37.4680045222,32.6003240246,955.04
2000-03-30,31.1445687197,44.3293206012,58.9859493677,36.0760922996,31.4385249969,930.0
2000-03-31,30.9936898809,45.5810438413,61.423385292,37.4680045222,32.3144363057,964.48
2000-04-03,30.5251713815,42.9860078557,58.4984621828,37.0987216877,27.636826608,892.96
2000-04-04,30.1519447804,44.756738293,55.9635288216,37.7236618692,26.9342727457,856.0
2000-04-05,31.0691293003,43.1386570313,63.8608212163,36.8998770844,26.268215188,882.0
2000-04-06,32.6335046286,42.4670006586,63.8120724978,36.8714707125,26.1556849157,892.0
2000-04-07,34.5949295327,46.4969388951,62.5933545356,38.8599167448,27.0863406813,975.04
2000-04-10,32.7565899971,43.1081271962,59.2784416786,37.2407535471,26.173933068,880.96
2000-04-11,30.7236961694,41.9479934615,56.8410057543,37.1555344314,25.5078755102,817.52
2000-04-12,29.0362354726,38.1928237411,54.0623288006,34.6273673333,24.1392640902,771.52
2000-04-13,28.5637464775,38.6202414329,51.9173851873,34.4001163582,24.1027677857,738.48
2000-04-14,25.2205890499,32.1173865513,46.8280189774,31.3890409379,22.5425507669,636.96
2000-04-17,29.7032787598,35.6893772609,55.5735390737,34.9398374241,23.0747885413,784.0
2000-04-18,31.3430935075,34.25447501,61.6671288844,36.6442197374,24.5011857768,752.48
2000-04-19,29.6040163659,35.0482507233,58.9859493677,33.8319889204,23.9324516979,732.0
2000-04-20,28.1150804569,33.4301694617,61.0821442626,32.7809531605,24.0084856656,681.52
2000-04-24,28.7622712653,30.4168747348,60.1559186113,32.9797977637,20.2615317335,642.48
2000-04-25,30.0010659416,32.0257970459,63.3245853129,35.5079648618,21.0979053791,746.48
2000-04-26,28.6630088714,29.6902646589,62.7883494096,34.3148972425,20.6812392357,736.0
2000-04-27,30.6959026991,31.5983793542,65.8107699557,35.5931839775,21.2317251624,782.0
2000-04-28,31.7401430832,33.0943412753,67.9069648506,36.0192795559,21.2134770101,829.52
2000-05-01,31.6408806893,33.521758967,64.2508109641,36.1044986715,22.3357383745,834.0
2000-05-02,30.894427487,34.7124225369,61.1796416995,34.42852273,21.2499733146,756.48
2000-05-03,30.1003283355,33.8575871534,60.7506529769,33.8405108319,21.4598270657,758.0
2000-05-04,29.4809309974,32.5753340782,60.2046673298,33.9825784677,21.4233307612,732.0
2000-05-05,30.4973779112,33.521758967,58.9859493677,35.0622924992,21.6301431535,750.48
2000-05-08,28.7106548205,31.4457301785,56.9190037039,33.4143079247,21.2317251624,707.04
2000-05-09,28.587569452,32.056326881,54.0525790569,33.2154132347,20.6234534201,686.48
2000-05-10,26.8524628061,29.7085825599,51.6736415948,30.1467523028,20.1307533089,641.52
2000-05-11,28.7384482908,30.3191792624,56.9775021661,32.8460373818,20.6417015724,692.0
2000-05-12,29.4571080228,29.9192384223,59.2296929601,32.6755562189,20.9275892913,688.0
2000-05-15,30.5728173306,31.8426180352,61.55013196,33.5563755605,21.0979053791,719.04
2000-05-16,31.4423559015,33.1859307807,63.0125935146,34.636089592,21.1374430423,754.0
2000-05-17,31.0453063257,31.5067898488,63.8608212163,35.005465445,20.5869571156,740.0
2000-05-18,29.0084420023,29.59562217,63.129590439,35.204360135,20.1307533089,692.48
2000-05-19,27.8172932751,27.2295599478,59.0444478299,33.4995485062,19.7870797746,656.0
2000-05-22,26.9239317297,27.0005861844,59.1126960357,33.6416161419,19.5224815667,682.48
2000-05-23,24.8672149275,24.2345831221,56.9190037039,31.2264663344,19.2183456956,632.96
2000-05-24,25.5104352402,23.4316484583,58.8007042374,33.3574808704,19.9391477101,668.0
2000-05-25,26.379973811,21.0655862361,63.0125935146,32.7323832732,18.7043560734,632.0
2000-05-26,26.6023215734,20.1680090834,63.0125935146,33.4143079247,18.6861079212,644.0
2000-05-30,29.4571080228,23.3186880683,67.0294879178,35.7442171508,19.2761315111,729.36
2000-05-31,28.8853566338,20.3786649458,68.1897074178,35.6873900965,19.0267400968,704.0
2000-06-01,30.9222209573,21.0655862361,71.660616174,36.8523447095,19.635011839,786.0
2000-06-02,31.8394054772,22.1921371522,77.2667187998,38.1309534311,20.1672496135,883.04
2000-06-05,32.137192659,20.5313141214,79.1581690771,37.6763369968,20.3375657013,872.48
2000-06-06,30.5966403052,21.028950434,75.1315249301,36.8239311824,21.1739393469,856.0
2000-06-07,31.7639660578,22.8027338547,74.8292828755,36.6250364923,21.4415789134,876.0
2000-06-08,32.708944048,23.6423043206,78.7291803544,35.8578712594,20.9275892913,880.0
2000-06-09,32.8320294165,24.1368876497,77.9979495771,36.1135930037,20.9275892913,884.48
2000-06-12,31.9863138202,24.9398223134,77.5104623922,35.5453224607,20.3375657013,924.48
2000-06-13,32.4349798408,24.8451798246,80.4353855014,37.3637881981,20.6417015724,971.04
2000-06-14,31.3669164821,21.523533763,78.3684398376,35.9146983137,21.4415789134,936.0
2000-06-15,32.7565899971,18.7575307007,76.0480008377,36.4545553294,22.0103129924,965.52
2000-06-16,32.5104192602,20.0733665946,75.4435167285,35.8294577322,22.0680988079,961.52
2000-06-19,34.1462635121,19.9023995179,79.4604111317,38.7844645555,22.4117723423,1018.48
2000-06-20,34.1661159909,19.2154782275,87.6306963499,39.2959080441,22.7919421812,999.04
2000-06-21,34.2217029315,19.6917436555,88.4789240515,39.4948027342,24.5407234401,1031.52
2000-06-22,32.3595404214,20.8366124727,84.7057732407,38.102539904,24.2913320258,1000.0
2000-06-23,31.5654412699,20.2657045558,85.7977445348,38.1877804854,23.6283158267,987.52
2000-06-26,32.8320294165,19.7680682433,86.9579640348,38.1309534311,24.1788017535,1004.96
2000-06-27,32.6573276032,19.444451991,87.7476932742,37.335374671,23.9689480024,952.0
2000-06-28,32.9312918104,19.4047632053,85.3687558121,37.6195099425,24.0084856656,975.04
2000-06-29,32.1133696844,18.7758486017,88.5374225137,37.4490287796,23.4762478912,931.04
2000-06-30,33.3759873352,18.3179010749,85.856242997,37.9888857954,24.330869689,959.04
2000-07-03,31.8394054772,18.3942256627,87.9914368667,38.8981186641,24.330869689,1025.52
2000-07-05,28.7106548205,17.8416356469,81.6541034635,37.3922017253,23.8746658823,952.0
2000-07-06,30.0288594119,18.8338552885,84.3352829802,38.8128780826,24.6167574079,912.0
2000-07-07,30.1281218058,17.2890456312,87.2602060894,39.5800433156,24.9391414312,929.52
2000-07-10,29.4332850483,16.7547735165,88.722667644,39.1538404084,24.1605536012,808.96
2000-07-11,28.7106548205,16.1808126161,88.722667644,39.4379756799,24.0632301224,765.52
2000-07-12,29.6556328107,18.6231994261,91.6475907531,40.1199003314,24.4251518091,800.96
2000-07-13,30.076505361,18.9284977774,89.6976420137,40.6881708743,24.3126215367,844.0
2000-07-14,30.2273841997,19.2521140297,94.1435251396,41.6826443245,24.0084856656,892.96
2000-07-17,30.2273841997,21.3128779006,92.7493117909,41.5689902159,23.7803837623,923.6
2000-07-18,29.4571080228,19.8840816168,90.6726163834,40.63134382,23.8746658823,890.48
2000-07-19,29.2824062095,19.2337961286,86.0414881272,39.2390809898,22.2384148958,854.0
2000-07-20,31.0214833512,19.2521140297,85.9244912029,40.5461032386,22.7524045179,1024.96
2000-07-21,29.9534199925,19.1757894419,80.4353855014,39.267494517,21.9920648402,1078.48
2000-07-24,29.7787181792,19.4261340899,82.8728214257,39.2106674627,21.4598270657,1052.96
2000-07-25,30.1757677549,20.8763012583,84.5790265727,40.0346597499,20.9853751068,1041.52
2000-07-26,30.4735549367,20.9709437472,80.4353855014,39.4948027342,20.6234534201,1087.52
2000-07-27,29.8025411537,20.0153599078,74.8292828755,38.9265321912,21.0979053791,1028.96
2000-07-28,28.7384482908,19.0628290519,76.9644767452,36.6818635466,21.1952288578,930.0
2000-07-31,29.8541575986,19.82607493,79.4604111317,37.9320587411,21.2317251624,944.96
2000-08-01,29.0362354726,19.2154782275,77.0814736696,36.7273251901,20.8910929867,935.04
2000-08-02,29.0362354726,18.9101798763,78.3001916317,35.9772080734,21.0979053791,900.96
2000-08-03,30.7475191439,19.6154190677,75.619012115,36.9830469344,21.3655449457,933.52
2000-08-04,32.3833633959,19.5390944799,71.2998756572,35.561933849,21.0218714113,927.52
2000-08-07,32.5104192602,19.4047632053,74.2247987663,35.777943038,21.2895109779,969.52
2000-08-08,32.955114785,18.6415173272,74.9560295436,35.0332797812,22.5425507669,959.04
2000-08-09,32.3118944723,18.7575307007,79.7041547241,36.1303790831,22.5820884301,968.96
2000-08-10,31.7877890323,18.7575307007,73.1230777285,35.2436045178,22.0863469602,942.0
2000-08-11,32.2126320784,18.8155373874,73.7373115815,36.2724903917,22.0316025034,942.0
2000-08-14,32.708944048,19.1208357387,78.485436762,38.0517239746,21.9555685356,962.0
2000-08-15,32.2602780274,18.7392127996,84.3352829802,38.5860624947,21.7822110891,945.52
2000-08-16,32.5580652092,18.6231994261,86.5289753121,39.0465031344,21.593646849,955.52
2000-08-17,33.3283413861,18.4888681516,87.6306963499,39.8252731052,21.7639629368,962.0
2000-08-18,32.284101002,18.2415764871,86.8994655726,40.1094957222,21.593646849,983.04
2000-08-21,33.0305542043,18.0126027236,86.2852317197,40.9621635735,21.478075218,995.04
